Timestamp,P_SUM_kW,Q_SUM_kvar,S_SUM_kVA,PF_SUM,V_AVG_V,I_AVG_A,FREQ_Hz
2026-04-09 08:48:32,15.3,-1.2,15.5,0.992,233.4,22.1,50.02
2026-04-09 08:48:37,13.8,-1.4,13.9,0.989,233.3,19.9,50.01
2026-04-09 08:48:42,12.6,-1.6,12.8,0.985,233.5,18.3,50.01
2026-04-09 08:48:47,11.5,-1.8,11.8,0.979,233.4,16.8,50.01
2026-04-09 08:48:52,10.7,-1.9,11.0,0.975,233.4,15.6,50.01
2026-04-09 08:48:57,9.9,-1.8,10.2,0.973,233.4,14.6,50.01
2026-04-09 08:49:02,9.4,-1.9,9.7,0.967,233.4,13.9,50.02
2026-04-09 08:49:07,8.9,-1.9,9.2,0.964,233.4,13.1,50.02
2026-04-09 08:49:12,8.5,-2.0,8.9,0.957,233.5,12.7,50.02
2026-04-09 08:49:17,8.2,-1.9,8.6,0.957,233.5,12.3,50.02
2026-04-09 08:49:22,8.0,-1.9,8.4,0.955,233.5,12.0,50.02
2026-04-09 08:49:27,7.9,-1.9,8.3,0.954,233.4,11.8,50.03
2026-04-09 08:49:33,7.9,-2.0,8.3,0.951,233.4,11.8,50.03
2026-04-09 08:49:38,7.9,-2.0,8.3,0.95,233.5,11.8,50.03
2026-04-09 08:49:43,7.9,-2.0,8.3,0.948,233.5,11.8,50.03
2026-04-09 08:49:48,7.9,-2.0,8.3,0.949,233.6,11.9,50.03
2026-04-09 08:49:53,7.9,-2.0,8.3,0.95,233.5,11.9,50.02
2026-04-09 08:49:58,8.3,-1.7,8.7,0.956,233.5,12.4,50.01
2026-04-09 08:50:03,8.0,-1.8,8.4,0.955,233.5,12.0,50.01
2026-04-09 08:50:08,8.0,-1.8,8.3,0.955,233.5,11.9,50.01
2026-04-09 08:50:13,7.8,-1.8,8.2,0.954,233.1,11.8,49.97
2026-04-09 08:50:18,7.8,-1.8,8.2,0.954,233.2,11.7,49.93
2026-04-09 08:50:23,7.7,-1.8,8.1,0.957,233.2,11.6,49.94
2026-04-09 08:50:28,7.7,-1.9,8.1,0.954,233.3,11.5,49.95
2026-04-09 08:50:33,7.7,-1.9,8.1,0.953,233.2,11.5,49.95
2026-04-09 08:50:38,7.7,-1.9,8.1,0.954,233.3,11.5,49.94
2026-04-09 08:50:44,7.7,-1.8,8.1,0.956,233.6,11.5,49.96
2026-04-09 08:50:49,7.7,-1.8,8.1,0.956,233.5,11.6,49.96
2026-04-09 08:50:54,7.8,-1.7,8.1,0.958,233.5,11.6,49.96
2026-04-09 08:50:59,7.8,-1.7,8.2,0.959,233.5,11.6,49.97
2026-04-09 08:51:04,7.8,-1.7,8.2,0.959,233.8,11.6,49.98
2026-04-09 08:51:09,7.8,-1.8,8.2,0.958,234.0,11.7,49.99
2026-04-09 08:51:14,7.9,-1.8,8.2,0.958,234.1,11.7,49.99
2026-04-09 08:51:19,7.9,-1.8,8.3,0.956,234.1,11.8,49.99
2026-04-09 08:51:24,7.9,-1.8,8.3,0.956,234.1,11.8,49.99
2026-04-09 08:51:29,8.0,-1.9,8.4,0.955,234.1,11.9,49.99
2026-04-09 08:51:34,8.0,-1.9,8.3,0.955,234.0,11.9,50.01
2026-04-09 08:51:39,8.0,-1.8,8.3,0.956,234.1,11.9,50.0
2026-04-09 08:51:44,8.4,-1.6,8.7,0.959,234.0,12.4,50.0
2026-04-09 08:51:49,8.1,-1.7,8.5,0.96,233.8,12.1,49.97
2026-04-09 08:51:55,8.0,-1.6,8.3,0.96,234.0,11.9,49.96
2026-04-09 08:52:00,7.9,-1.6,8.3,0.96,233.9,11.8,49.97
2026-04-09 08:52:05,7.9,-1.6,8.2,0.959,233.9,11.7,49.97
2026-04-09 08:52:10,7.6,-1.7,8.0,0.958,234.0,11.3,49.97
2026-04-09 08:52:15,7.6,-1.8,8.0,0.955,233.5,11.4,49.97
2026-04-09 08:52:20,7.6,-1.8,8.0,0.955,233.9,11.4,49.97
2026-04-09 08:52:25,7.6,-1.8,8.0,0.954,234.0,11.4,49.98
2026-04-09 08:52:30,7.6,-1.9,8.0,0.954,234.1,11.4,49.99
2026-04-09 08:52:35,7.7,-1.9,8.0,0.952,234.1,11.5,49.99
2026-04-09 08:52:40,7.7,-1.9,8.0,0.953,234.1,11.4,49.99
2026-04-09 08:52:45,20.0,-0.5,20.1,0.996,233.8,28.7,49.99
2026-04-09 08:52:50,24.2,0.2,24.3,0.998,233.7,34.6,50.0
2026-04-09 08:52:55,24.4,0.4,24.5,0.998,233.6,34.9,50.0
2026-04-09 08:53:00,24.6,0.2,24.7,0.998,233.6,35.2,49.99
2026-04-09 08:53:06,24.6,0.2,24.6,0.998,233.7,35.1,49.98
2026-04-09 08:53:11,24.7,0.3,24.7,0.998,233.8,35.2,49.98
2026-04-09 08:53:16,24.8,0.5,24.8,0.998,233.7,35.4,49.98
2026-04-09 08:53:21,24.9,0.5,25.0,0.998,233.4,35.6,49.98
2026-04-09 08:53:26,25.0,0.3,25.1,0.998,233.3,35.8,49.98
2026-04-09 08:53:31,25.5,0.5,25.5,0.997,233.2,36.5,49.98
2026-04-09 08:53:36,25.4,0.6,25.5,0.998,233.7,36.3,49.97
2026-04-09 08:53:41,25.4,0.7,25.5,0.998,233.7,36.3,49.97
2026-04-09 08:53:46,16.1,-0.9,16.2,0.994,233.8,23.1,49.96
2026-04-09 08:53:51,14.4,-1.1,14.5,0.991,233.9,20.7,49.95
2026-04-09 08:53:56,13.0,-1.4,13.2,0.988,234.1,18.7,49.96
2026-04-09 08:54:01,11.9,-1.6,12.1,0.983,234.1,17.2,49.96
2026-04-09 08:54:06,11.0,-1.7,11.3,0.98,234.1,16.0,49.95
2026-04-09 08:54:11,10.2,-1.7,10.5,0.977,234.2,14.9,49.95
2026-04-09 08:54:17,9.6,-1.6,9.9,0.975,234.3,14.1,49.95
2026-04-09 08:54:22,9.1,-1.8,9.4,0.969,234.2,13.4,49.93
2026-04-09 08:54:27,8.7,-1.8,9.0,0.966,234.0,12.9,49.91
2026-04-09 08:54:32,8.4,-1.6,8.7,0.966,234.1,12.4,49.91
2026-04-09 08:54:37,8.2,-1.7,8.5,0.962,234.0,12.1,49.92
2026-04-09 08:54:42,8.0,-1.8,8.4,0.959,234.1,11.9,49.93
2026-04-09 08:54:47,8.0,-1.8,8.3,0.956,234.1,11.9,49.93
2026-04-09 08:54:52,7.8,-2.0,8.3,0.949,234.0,11.8,49.93
2026-04-09 08:54:57,7.8,-1.9,8.3,0.95,234.0,11.8,49.93
2026-04-09 08:55:02,7.9,-1.9,8.3,0.95,234.0,11.8,49.93
2026-04-09 08:55:07,7.9,-1.8,8.3,0.953,234.0,11.8,49.93
2026-04-09 08:55:12,7.9,-1.8,8.3,0.954,234.1,11.8,49.92
2026-04-09 08:55:17,8.4,-1.6,8.7,0.957,234.1,12.4,49.93
2026-04-09 08:55:22,8.1,-1.7,8.4,0.956,234.1,12.0,49.93
2026-04-09 08:55:27,8.0,-1.7,8.3,0.955,233.9,11.9,49.93
2026-04-09 08:55:33,7.9,-1.8,8.3,0.953,234.2,11.8,49.93
2026-04-09 08:55:38,7.8,-1.8,8.2,0.952,234.1,11.7,49.92
2026-04-09 08:55:43,7.6,-2.0,8.0,0.948,234.1,11.4,49.92
2026-04-09 08:55:48,7.6,-2.0,8.0,0.947,234.0,11.4,49.92
2026-04-09 08:55:53,7.6,-2.0,8.0,0.946,234.0,11.4,49.92
2026-04-09 08:55:58,7.6,-2.0,8.0,0.947,234.0,11.4,49.92
2026-04-09 08:56:03,7.6,-1.9,8.0,0.948,234.0,11.4,49.93
2026-04-09 08:56:08,7.6,-1.9,8.0,0.949,233.9,11.4,49.93
2026-04-09 08:56:13,7.6,-1.9,8.0,0.951,233.9,11.4,49.93
2026-04-09 08:56:18,7.7,-1.8,8.1,0.952,233.9,11.5,49.93
2026-04-09 08:56:23,7.7,-1.8,8.1,0.953,233.9,11.5,49.93
2026-04-09 08:56:28,7.7,-1.8,8.1,0.953,234.0,11.5,49.93
2026-04-09 08:56:33,7.7,-1.8,8.1,0.952,233.8,11.6,49.93
2026-04-09 08:56:39,7.8,-1.9,8.2,0.952,234.1,11.6,49.93
2026-04-09 08:56:44,7.8,-1.9,8.2,0.951,234.0,11.6,49.93
2026-04-09 08:56:49,7.8,-1.9,8.2,0.95,234.0,11.7,49.94
2026-04-09 08:56:54,7.8,-1.9,8.2,0.949,234.0,11.7,49.93
2026-04-09 08:56:59,7.8,-2.0,8.3,0.948,234.0,11.8,49.93
2026-04-09 08:57:04,8.1,-1.8,8.6,0.95,234.0,12.2,49.93
2026-04-09 08:57:09,8.0,-1.9,8.4,0.951,234.1,12.0,49.92
2026-04-09 08:57:14,7.9,-1.8,8.3,0.951,234.2,11.8,49.92
2026-04-09 08:57:19,7.8,-1.8,8.2,0.951,234.4,11.7,49.92
2026-04-09 08:57:24,7.7,-1.8,8.1,0.953,234.6,11.6,49.92
2026-04-09 08:57:29,7.5,-1.9,7.9,0.951,234.5,11.2,49.93
2026-04-09 08:57:34,7.5,-1.8,7.9,0.952,234.5,11.2,49.93
2026-04-09 08:57:39,7.5,-1.8,7.9,0.952,234.5,11.2,49.92
2026-04-09 08:57:44,7.5,-1.8,7.9,0.952,234.5,11.2,49.92
2026-04-09 08:57:49,7.5,-1.8,7.9,0.953,235.4,11.2,49.93
2026-04-09 08:57:55,23.8,0.0,23.9,0.998,235.1,33.9,49.94
2026-04-09 08:58:00,24.1,0.3,24.2,0.998,235.0,34.3,49.94
2026-04-09 08:58:05,24.4,0.1,24.4,0.998,235.0,34.6,49.93
2026-04-09 08:58:10,24.4,0.1,24.5,0.998,235.0,34.7,49.93
2026-04-09 08:58:15,24.4,0.1,24.5,0.998,235.0,34.7,49.93
2026-04-09 08:58:20,24.5,0.2,24.6,0.998,235.0,34.8,49.94
2026-04-09 08:58:25,24.6,0.1,24.7,0.998,235.0,35.0,49.94
2026-04-09 08:58:30,24.8,0.4,24.8,0.998,234.9,35.3,49.94
2026-04-09 08:58:35,24.9,0.3,25.0,0.998,235.1,35.4,49.94
2026-04-09 08:58:40,25.1,0.3,25.1,0.998,235.1,35.6,49.96
2026-04-09 08:58:45,25.2,0.4,25.2,0.998,234.9,35.8,49.95
2026-04-09 08:58:50,25.7,0.5,25.8,0.997,234.9,36.6,49.95
2026-04-09 08:58:55,15.9,-1.0,16.0,0.992,235.2,22.7,49.96
2026-04-09 08:59:00,14.4,-1.4,14.5,0.989,235.3,20.6,49.96
2026-04-09 08:59:06,13.0,-1.4,13.2,0.987,235.3,18.7,49.96
2026-04-09 08:59:11,11.9,-1.5,12.1,0.983,235.2,17.2,49.95
2026-04-09 08:59:16,10.8,-1.6,11.0,0.979,235.2,15.6,49.95
2026-04-09 08:59:21,10.1,-1.7,10.3,0.975,235.3,14.7,49.95
2026-04-09 08:59:26,9.4,-1.9,9.8,0.968,235.4,13.8,49.95
2026-04-09 08:59:31,8.9,-1.7,9.2,0.967,235.2,13.1,49.94
2026-04-09 08:59:36,8.5,-1.8,8.9,0.963,235.2,12.6,49.94
2026-04-09 08:59:41,8.2,-1.9,8.6,0.956,235.1,12.2,49.94
2026-04-09 08:59:46,8.0,-1.9,8.4,0.954,235.1,11.9,49.94
2026-04-09 08:59:51,2.3,-10.5,11.0,0.212,235.2,15.6,49.93
2026-04-09 08:59:56,2.4,-10.5,11.0,0.214,235.4,15.6,49.93
2026-04-09 09:00:01,2.4,-10.5,11.0,0.217,235.4,15.6,49.93
2026-04-09 09:00:06,2.4,-10.5,11.0,0.22,235.4,15.6,49.93
2026-04-09 09:00:11,2.5,-10.5,11.0,0.222,235.4,15.6,49.94
2026-04-09 09:00:17,2.5,-10.5,11.1,0.225,235.3,15.7,49.95
2026-04-09 09:00:22,2.5,-10.5,11.1,0.227,235.3,15.7,49.94
2026-04-09 09:00:27,2.5,-10.5,11.1,0.229,235.4,15.7,49.94
2026-04-09 09:00:32,2.6,-10.5,11.1,0.231,235.5,15.7,49.94
2026-04-09 09:00:37,3.0,-10.3,11.2,0.27,235.5,15.8,49.94
2026-04-09 09:00:42,2.7,-10.4,11.1,0.245,235.5,15.7,49.94
2026-04-09 09:00:47,2.6,-10.4,11.1,0.235,235.6,15.7,49.95
2026-04-09 09:00:52,2.5,-10.4,11.0,0.229,235.3,15.6,49.96
2026-04-09 09:00:57,2.4,-10.4,11.0,0.222,235.4,15.6,49.97
2026-04-09 09:01:02,2.2,-10.6,11.0,0.204,235.6,15.6,49.98
2026-04-09 09:01:07,2.2,-10.5,11.0,0.204,235.6,15.5,49.98
2026-04-09 09:01:12,2.2,-10.5,11.0,0.204,235.6,15.6,49.98
2026-04-09 09:01:17,2.3,-10.5,11.0,0.205,235.5,15.6,49.98
2026-04-09 09:01:22,2.3,-10.6,11.0,0.206,235.7,15.6,49.99
2026-04-09 09:01:27,2.3,-10.6,11.0,0.207,235.7,15.6,49.99
2026-04-09 09:01:33,2.3,-10.6,11.0,0.209,235.7,15.6,50.01
2026-04-09 09:01:38,2.3,-10.6,11.1,0.212,235.7,15.6,50.01
2026-04-09 09:01:43,2.4,-10.6,11.1,0.214,235.8,15.7,50.05
2026-04-09 09:01:48,2.5,-5.0,6.0,0.416,235.8,8.4,50.06
2026-04-09 09:01:53,2.5,-5.0,6.0,0.419,235.8,8.5,50.06
2026-04-09 09:01:58,2.5,-5.0,6.0,0.422,235.8,8.5,50.07
2026-04-09 09:02:03,2.6,-5.0,6.0,0.427,235.9,8.5,50.07
2026-04-09 09:02:08,2.6,-5.0,6.1,0.428,235.8,8.6,50.08
2026-04-09 09:02:13,6.8,-2.3,7.3,0.92,235.7,10.4,50.08
2026-04-09 09:02:18,9.6,3.6,10.2,0.933,235.3,14.5,50.07
2026-04-09 09:02:23,25.3,5.9,26.0,0.973,235.1,36.9,50.07
2026-04-09 09:02:28,25.2,5.7,25.9,0.974,235.2,36.7,50.07
2026-04-09 09:02:33,25.3,6.0,26.0,0.972,235.1,36.9,50.07
2026-04-09 09:02:38,25.1,5.9,25.8,0.972,235.1,36.6,50.07
2026-04-09 09:02:44,25.0,5.8,25.7,0.973,235.1,36.5,50.07
2026-04-09 09:02:49,24.9,5.8,25.6,0.973,235.0,36.3,50.07
2026-04-09 09:02:54,24.9,5.8,25.6,0.973,234.9,36.3,50.06
2026-04-09 09:02:59,24.9,5.8,25.6,0.973,234.9,36.3,50.04
2026-04-09 09:03:04,24.9,5.8,25.6,0.973,234.9,36.4,50.03
2026-04-09 09:03:09,25.0,5.7,25.7,0.973,234.9,36.4,50.02
2026-04-09 09:03:14,15.9,4.3,16.5,0.963,235.2,23.4,50.03
2026-04-09 09:03:19,14.3,4.2,15.0,0.959,235.1,21.2,50.03
2026-04-09 09:03:24,13.0,3.9,13.6,0.956,235.2,19.3,50.03
2026-04-09 09:03:29,12.1,3.9,13.0,0.931,235.2,18.4,50.03
2026-04-09 09:03:34,11.0,-1.7,11.3,0.978,235.3,16.0,50.03
2026-04-09 09:03:39,10.3,-1.9,10.6,0.973,235.4,15.0,50.04
2026-04-09 09:03:44,9.7,-1.8,10.0,0.971,235.4,14.1,50.03
2026-04-09 09:03:49,9.2,-2.0,9.6,0.963,235.3,13.5,50.03
2026-04-09 09:03:54,8.8,-1.8,9.1,0.963,235.4,13.0,50.03
2026-04-09 09:04:00,8.5,-1.8,8.9,0.961,235.4,12.6,50.03
2026-04-09 09:04:05,8.3,-1.9,8.6,0.955,235.3,12.2,50.03
2026-04-09 09:04:10,8.5,-1.8,8.9,0.955,235.4,12.7,50.04
2026-04-09 09:04:15,8.2,-1.9,8.6,0.951,235.2,12.2,50.04
2026-04-09 09:04:20,8.0,-1.9,8.4,0.95,235.3,11.9,50.04
2026-04-09 09:04:25,7.9,-1.9,8.3,0.95,235.3,11.8,50.04
2026-04-09 09:04:30,7.9,-1.8,8.3,0.953,235.2,11.7,50.04
2026-04-09 09:04:35,7.6,-1.9,8.0,0.951,235.2,11.4,50.04
2026-04-09 09:04:40,7.6,-1.9,8.0,0.952,235.2,11.4,50.03
2026-04-09 09:04:45,7.7,-1.9,8.1,0.952,235.1,11.4,50.02
2026-04-09 09:04:50,7.7,-1.9,8.0,0.953,235.2,11.4,50.02
2026-04-09 09:04:55,7.7,-1.9,8.1,0.951,235.2,11.4,50.02
2026-04-09 09:05:00,7.7,-1.9,8.1,0.951,235.1,11.5,50.02
2026-04-09 09:05:05,7.7,-2.0,8.1,0.949,235.1,11.5,50.02
2026-04-09 09:05:11,7.8,-2.0,8.2,0.949,235.4,11.6,50.04
2026-04-09 09:05:16,7.8,-2.0,8.2,0.948,235.4,11.6,50.07
2026-04-09 09:05:21,7.8,-2.0,8.2,0.949,235.3,11.7,50.07
2026-04-09 09:05:26,7.8,-2.0,8.2,0.95,235.5,11.7,50.07
2026-04-09 09:05:31,7.9,-1.9,8.3,0.952,235.4,11.7,50.07
2026-04-09 09:05:36,7.9,-1.9,8.3,0.953,235.6,11.7,50.08
2026-04-09 09:05:41,7.9,-1.9,8.3,0.953,235.6,11.7,50.08
2026-04-09 09:05:46,7.9,-1.9,8.3,0.954,235.5,11.8,50.08
2026-04-09 09:05:51,8.0,-1.9,8.3,0.954,235.4,11.8,50.07
2026-04-09 09:05:56,8.4,-1.7,8.8,0.956,235.4,12.5,50.08
2026-04-09 09:06:01,8.1,-1.8,8.5,0.953,235.4,12.0,50.07
2026-04-09 09:06:06,8.0,-1.9,8.4,0.95,235.4,11.9,50.08
2026-04-09 09:06:11,7.9,-2.0,8.3,0.949,235.7,11.7,50.09
2026-04-09 09:06:17,7.8,-2.0,8.3,0.949,235.6,11.7,50.09
2026-04-09 09:06:22,7.6,-2.0,8.0,0.946,235.8,11.4,50.09
2026-04-09 09:06:27,7.6,-2.0,8.0,0.946,235.7,11.4,50.1
2026-04-09 09:06:32,7.6,-2.0,8.0,0.948,235.7,11.3,50.1
2026-04-09 09:06:37,7.6,-2.0,8.0,0.948,235.7,11.4,50.1
2026-04-09 09:06:42,7.6,-1.9,8.0,0.951,235.8,11.3,50.1
2026-04-09 09:06:47,7.7,-1.9,8.0,0.951,235.8,11.4,50.1
2026-04-09 09:06:52,7.6,-1.9,8.0,0.951,235.8,11.3,50.09
2026-04-09 09:06:57,7.7,-1.9,8.1,0.951,235.5,11.4,50.1
2026-04-09 09:07:02,7.7,-1.9,8.1,0.951,235.3,11.5,50.1
2026-04-09 09:07:07,7.7,-1.9,8.1,0.951,235.5,11.5,50.1
2026-04-09 09:07:12,7.7,-2.0,8.1,0.949,235.5,11.5,50.1
2026-04-09 09:07:17,24.1,0.1,24.1,0.998,235.1,34.2,50.09
2026-04-09 09:07:22,24.4,0.2,24.5,0.998,235.0,34.8,50.08
2026-04-09 09:07:27,24.7,0.2,24.7,0.998,235.1,35.0,50.08
2026-04-09 09:07:33,24.7,0.2,24.8,0.998,235.1,35.2,50.09
2026-04-09 09:07:38,24.7,0.0,24.7,0.998,235.0,35.1,50.09
2026-04-09 09:07:43,24.9,0.2,24.9,0.997,235.0,35.4,50.08
2026-04-09 09:07:48,25.0,0.2,25.1,0.998,235.0,35.6,50.08
2026-04-09 09:07:53,25.0,0.2,25.0,0.998,235.0,35.5,50.08
2026-04-09 09:07:58,25.0,0.4,25.1,0.998,235.0,35.6,50.08
2026-04-09 09:08:03,25.1,0.4,25.1,0.998,235.0,35.7,50.08
2026-04-09 09:08:08,25.0,0.2,25.0,0.998,235.0,35.5,50.1
2026-04-09 09:08:13,15.9,-1.4,16.0,0.992,235.2,22.7,50.11
2026-04-09 09:08:18,15.3,-0.7,15.4,0.994,235.2,21.8,50.11
2026-04-09 09:08:23,14.0,-0.9,14.1,0.992,235.4,20.0,50.11
2026-04-09 09:08:28,12.9,-0.9,13.1,0.991,235.3,18.5,50.11
2026-04-09 09:08:33,12.0,-1.0,12.1,0.989,235.3,17.2,50.11
2026-04-09 09:08:38,11.2,-1.1,11.3,0.986,235.3,16.1,50.11
2026-04-09 09:08:44,10.6,-1.2,10.8,0.983,235.4,15.3,50.11
2026-04-09 09:08:49,10.1,-1.1,10.3,0.982,235.5,14.5,50.11
2026-04-09 09:08:54,9.7,-1.2,9.9,0.98,235.4,14.0,50.12
2026-04-09 09:08:59,9.4,-1.3,9.6,0.975,235.3,13.6,50.12
2026-04-09 09:09:04,9.2,-1.3,9.4,0.975,235.3,13.3,50.11
2026-04-09 09:09:09,9.0,-1.2,9.2,0.976,235.5,13.0,50.11
2026-04-09 09:09:14,3.4,-9.9,10.7,0.319,235.7,15.2,50.12
2026-04-09 09:09:19,3.5,-9.9,10.8,0.322,235.8,15.2,50.12
2026-04-09 09:09:24,3.5,-9.9,10.8,0.323,235.9,15.2,50.12
2026-04-09 09:09:29,3.5,-9.9,10.8,0.325,235.7,15.2,50.12
2026-04-09 09:09:34,3.7,-9.8,10.8,0.34,235.7,15.2,50.1
2026-04-09 09:09:39,3.5,-9.8,10.7,0.331,235.7,15.2,50.09
2026-04-09 09:09:44,3.5,-9.8,10.7,0.324,235.6,15.1,50.09
2026-04-09 09:09:49,3.4,-9.8,10.7,0.32,235.7,15.1,50.08
2026-04-09 09:09:54,3.2,-9.9,10.6,0.298,235.5,15.0,50.08
2026-04-09 09:10:00,3.2,-9.9,10.6,0.298,235.5,15.0,50.07
2026-04-09 09:10:05,3.2,-9.9,10.6,0.299,235.5,15.0,50.08
2026-04-09 09:10:10,3.2,-9.9,10.6,0.3,235.6,15.1,50.08
2026-04-09 09:10:15,3.2,-9.9,10.7,0.301,235.6,15.1,50.09
2026-04-09 09:10:20,3.2,-9.9,10.7,0.303,235.6,15.1,50.09
2026-04-09 09:10:25,3.3,-9.9,10.7,0.307,235.5,15.1,50.09
2026-04-09 09:10:30,3.3,-9.9,10.7,0.307,235.7,15.1,50.11
2026-04-09 09:10:35,3.3,-9.9,10.7,0.31,235.8,15.2,50.13
2026-04-09 09:10:40,3.4,-9.9,10.7,0.314,235.7,15.2,50.13
2026-04-09 09:10:45,3.4,-9.9,10.8,0.317,235.7,15.2,50.13
2026-04-09 09:10:50,3.4,-15.3,15.9,0.212,235.7,22.5,50.12
2026-04-09 09:10:55,3.6,-4.4,6.1,0.589,235.8,8.6,50.13
2026-04-09 09:11:00,3.6,-4.4,6.1,0.59,236.0,8.6,50.14
2026-04-09 09:11:05,3.6,-4.4,6.1,0.591,235.8,8.6,50.14
2026-04-09 09:11:11,3.6,-4.4,6.1,0.595,235.7,8.6,50.13
2026-04-09 09:11:16,4.1,-4.2,6.4,0.639,235.7,9.0,50.13
2026-04-09 09:11:21,3.8,-4.3,6.2,0.612,235.7,8.8,50.13
2026-04-09 09:11:26,8.0,-1.6,8.5,0.949,235.7,12.0,50.13
2026-04-09 09:11:31,14.0,4.6,14.8,0.947,235.5,20.9,50.13
2026-04-09 09:11:36,25.9,6.5,26.7,0.969,235.2,37.8,50.13
2026-04-09 09:11:41,25.8,6.3,26.6,0.97,235.2,37.7,50.14
2026-04-09 09:11:46,25.9,6.4,26.7,0.97,235.1,37.9,50.14
2026-04-09 09:11:51,25.8,6.3,26.6,0.971,235.2,37.7,50.15
2026-04-09 09:11:56,25.9,6.2,26.7,0.971,235.0,37.8,50.14
2026-04-09 09:12:01,26.0,6.4,26.8,0.97,235.0,38.0,50.15
2026-04-09 09:12:06,26.0,6.2,26.8,0.971,235.1,38.0,50.16
2026-04-09 09:12:11,26.1,6.3,26.9,0.971,235.2,38.1,50.15
2026-04-09 09:12:16,26.1,6.5,26.9,0.97,235.1,38.2,50.16
2026-04-09 09:12:22,18.7,5.0,19.5,0.957,235.2,27.7,50.16
2026-04-09 09:12:27,16.7,4.7,17.4,0.961,235.3,24.7,50.16
2026-04-09 09:12:32,15.2,4.6,15.9,0.955,235.4,22.5,50.16
2026-04-09 09:12:37,14.0,4.4,14.7,0.952,235.3,20.9,50.16
2026-04-09 09:12:42,13.0,4.5,13.7,0.944,235.2,19.5,50.16
2026-04-09 09:12:47,12.3,9.7,15.6,0.783,235.2,22.2,50.16
2026-04-09 09:12:52,11.3,-1.3,11.5,0.984,235.6,16.2,50.17
2026-04-09 09:12:57,10.7,-1.2,10.9,0.983,235.5,15.4,50.16
2026-04-09 09:13:02,10.6,-1.1,10.9,0.98,235.5,15.4,50.16
2026-04-09 09:13:07,10.0,-1.2,10.2,0.978,235.5,14.4,50.16
2026-04-09 09:13:12,9.5,-1.2,9.8,0.977,235.6,13.8,50.16
2026-04-09 09:13:17,9.2,-1.2,9.4,0.976,235.7,13.4,50.17
2026-04-09 09:13:22,9.0,-1.3,9.3,0.973,235.8,13.1,50.18
2026-04-09 09:13:27,8.7,-1.4,9.0,0.97,235.7,12.7,50.17
2026-04-09 09:13:33,8.7,-1.5,9.0,0.97,235.8,12.7,50.17
2026-04-09 09:13:38,8.7,-1.5,9.0,0.97,235.7,12.7,50.17
2026-04-09 09:13:43,8.2,-1.7,8.6,0.955,235.7,12.2,50.17
2026-04-09 09:13:48,7.7,-2.0,8.1,0.946,235.6,11.5,50.17
2026-04-09 09:13:53,7.7,-2.0,8.1,0.946,235.4,11.5,50.17
2026-04-09 09:13:58,7.7,-2.0,8.2,0.949,235.3,11.5,50.17
2026-04-09 09:14:03,7.7,-2.0,8.2,0.948,235.1,11.6,50.16
2026-04-09 09:14:08,7.8,-1.9,8.2,0.949,235.2,11.6,50.14
2026-04-09 09:14:13,7.8,-2.0,8.2,0.948,235.3,11.7,50.14
2026-04-09 09:14:18,7.9,-2.0,8.3,0.948,235.3,11.7,50.14
2026-04-09 09:14:23,7.9,-2.1,8.3,0.946,235.2,11.8,50.13
2026-04-09 09:14:28,7.9,-2.1,8.4,0.947,235.4,11.9,50.14
2026-04-09 09:14:33,7.9,-2.1,8.4,0.946,235.3,11.9,50.14
2026-04-09 09:14:38,7.9,-2.0,8.4,0.948,235.5,11.9,50.14
2026-04-09 09:14:43,8.0,-2.0,8.4,0.949,235.2,11.9,50.14
2026-04-09 09:14:49,8.4,-1.7,8.8,0.954,235.5,12.5,50.14
2026-04-09 09:14:54,8.1,-1.9,8.5,0.953,235.3,12.0,50.13
2026-04-09 09:14:59,8.0,-1.8,8.4,0.953,235.2,11.9,50.12
2026-04-09 09:15:04,7.9,-1.8,8.3,0.952,235.4,11.7,50.13
2026-04-09 09:15:09,7.8,-1.9,8.2,0.951,235.1,11.7,50.13
2026-04-09 09:15:14,7.6,-2.0,8.0,0.948,235.5,11.4,50.12
2026-04-09 09:15:19,7.6,-2.1,8.1,0.946,235.4,11.4,50.13
2026-04-09 09:15:24,7.6,-2.1,8.1,0.944,235.2,11.4,50.13
2026-04-09 09:15:29,7.6,-2.1,8.1,0.944,235.3,11.4,50.12
2026-04-09 09:15:34,7.6,-2.1,8.1,0.944,235.2,11.4,50.11
2026-04-09 09:15:39,7.7,-2.0,8.1,0.947,235.4,11.4,50.11
2026-04-09 09:15:44,7.7,-2.0,8.1,0.946,235.2,11.5,50.12
2026-04-09 09:15:49,7.7,-2.0,8.1,0.949,235.3,11.5,50.12
2026-04-09 09:15:54,7.7,-1.9,8.1,0.949,235.2,11.5,50.12
2026-04-09 09:16:00,7.7,-1.9,8.1,0.95,235.2,11.5,50.11
2026-04-09 09:16:05,7.8,-1.9,8.2,0.951,235.1,11.6,50.12
2026-04-09 09:16:10,7.8,-1.9,8.2,0.95,234.9,11.6,50.12
2026-04-09 09:16:15,7.8,-2.0,8.2,0.95,234.9,11.7,50.12
2026-04-09 09:16:20,7.8,-1.9,8.2,0.95,235.0,11.7,50.11
2026-04-09 09:16:25,7.9,-2.0,8.3,0.948,235.1,11.8,50.1
2026-04-09 09:16:30,7.9,-2.0,8.3,0.946,235.1,11.8,50.11
2026-04-09 09:16:35,8.3,-1.9,8.7,0.95,235.1,12.3,50.11
