Timestamp,P_SUM_kW,Q_SUM_kvar,S_SUM_kVA,PF_SUM,V_AVG_V,I_AVG_A,FREQ_Hz
2026-04-15 05:43:29,0.4,0.28,0.6,0.672,227.7,0.9,50.02
2026-04-15 05:43:34,0.41,0.28,0.6,0.671,227.8,0.9,50.03
2026-04-15 05:43:40,0.41,0.29,0.61,0.669,227.9,0.9,50.02
2026-04-15 05:43:45,0.41,0.3,0.61,0.667,227.9,0.9,50.03
2026-04-15 05:43:50,0.41,0.3,0.61,0.666,227.9,0.9,50.02
2026-04-15 05:43:55,0.41,0.3,0.61,0.666,227.9,0.9,50.02
2026-04-15 05:44:00,0.4,0.29,0.61,0.668,227.7,0.9,50.01
2026-04-15 05:44:06,0.41,0.29,0.61,0.668,228.0,0.9,50.03
2026-04-15 05:44:11,0.4,0.29,0.6,0.669,227.8,0.9,50.03
2026-04-15 05:44:16,1.0,1.2,1.67,0.596,227.7,2.4,50.03
2026-04-15 05:44:21,0.98,1.17,1.64,0.597,227.7,2.4,50.02
2026-04-15 05:44:26,0.98,1.16,1.63,0.599,227.6,2.4,50.03
2026-04-15 05:44:32,0.97,1.16,1.63,0.599,227.5,2.4,50.02
2026-04-15 05:44:37,0.97,1.16,1.62,0.599,227.7,2.4,50.01
2026-04-15 05:44:42,0.97,1.15,1.62,0.599,227.6,2.4,50.01
2026-04-15 05:44:47,0.97,1.15,1.61,0.599,227.5,2.4,50.01
2026-04-15 05:44:53,0.97,1.15,1.62,0.599,227.6,2.4,50.01
2026-04-15 05:44:58,0.97,1.15,1.61,0.6,227.6,2.3,50.01
2026-04-15 05:45:03,0.97,1.14,1.61,0.599,227.6,2.3,50.0
2026-04-15 05:45:08,0.96,1.14,1.6,0.6,227.4,2.3,50.0
2026-04-15 05:45:13,0.96,1.14,1.61,0.6,227.5,2.3,50.0
2026-04-15 05:45:19,0.96,1.14,1.61,0.6,227.5,2.3,50.0
2026-04-15 05:45:24,0.96,1.14,1.6,0.6,227.6,2.3,49.99
2026-04-15 05:45:29,0.96,1.14,1.61,0.599,227.5,2.3,49.99
2026-04-15 05:45:34,0.96,1.14,1.61,0.6,227.5,2.3,49.99
2026-04-15 05:45:40,0.96,1.14,1.6,0.599,227.3,2.3,49.96
2026-04-15 05:45:45,0.96,1.14,1.6,0.6,227.2,2.3,49.91
2026-04-15 05:45:50,0.96,1.14,1.6,0.6,227.2,2.3,49.91
2026-04-15 05:45:55,0.96,1.14,1.6,0.599,227.3,2.3,49.92
2026-04-15 05:46:00,0.96,1.14,1.6,0.6,227.3,2.3,49.93
2026-04-15 05:46:06,0.96,1.14,1.6,0.6,227.3,2.3,49.93
2026-04-15 05:46:11,0.96,1.14,1.6,0.599,227.3,2.3,49.93
2026-04-15 05:46:16,0.96,1.14,1.6,0.599,227.1,2.3,49.93
2026-04-15 05:46:21,0.96,1.13,1.6,0.6,227.2,2.3,49.93
2026-04-15 05:46:26,0.96,1.13,1.6,0.6,227.2,2.3,49.94
2026-04-15 05:46:32,0.96,1.14,1.6,0.6,227.3,2.3,49.94
2026-04-15 05:46:37,0.96,1.14,1.6,0.6,227.2,2.3,49.93
2026-04-15 05:46:42,0.96,1.13,1.6,0.6,227.2,2.3,49.93
2026-04-15 05:46:47,0.96,1.14,1.6,0.6,227.2,2.3,49.93
2026-04-15 05:46:52,0.96,1.13,1.6,0.6,227.2,2.3,49.94
2026-04-15 05:46:58,0.96,1.14,1.6,0.6,227.3,2.3,49.94
2026-04-15 05:47:03,0.96,1.13,1.6,0.6,227.4,2.3,49.95
2026-04-15 05:47:08,0.96,1.13,1.59,0.6,227.4,2.3,49.95
2026-04-15 05:47:13,0.96,1.13,1.6,0.6,227.4,2.3,49.96
2026-04-15 05:47:19,0.96,1.13,1.59,0.601,227.3,2.3,49.96
2026-04-15 05:47:24,0.96,1.13,1.6,0.601,227.4,2.3,49.97
2026-04-15 05:47:29,0.96,1.13,1.59,0.6,227.4,2.3,49.97
2026-04-15 05:47:34,0.96,1.14,1.6,0.6,227.6,2.3,49.98
2026-04-15 05:47:39,0.96,1.14,1.6,0.6,227.6,2.3,49.99
2026-04-15 05:47:45,0.96,1.14,1.6,0.6,227.8,2.3,50.04
2026-04-15 05:47:50,0.96,1.14,1.6,0.6,227.7,2.3,50.05
2026-04-15 05:47:55,0.96,1.14,1.6,0.6,227.7,2.3,50.04
2026-04-15 05:48:00,0.96,1.14,1.6,0.6,227.6,2.3,50.03
2026-04-15 05:48:05,0.96,1.14,1.6,0.6,227.7,2.3,50.03
2026-04-15 05:48:11,0.96,1.14,1.6,0.6,227.6,2.3,50.02
2026-04-15 05:48:16,0.96,1.14,1.6,0.6,227.8,2.3,50.02
2026-04-15 05:48:21,0.96,1.14,1.6,0.6,227.7,2.3,50.02
2026-04-15 05:48:26,0.96,1.14,1.6,0.6,227.7,2.3,50.02
2026-04-15 05:48:31,0.96,1.14,1.6,0.6,227.6,2.3,50.02
2026-04-15 05:48:37,0.96,1.14,1.6,0.6,227.7,2.3,50.01
2026-04-15 05:48:42,0.96,1.14,1.6,0.6,227.7,2.3,50.0
2026-04-15 05:48:47,0.96,1.14,1.6,0.6,227.6,2.3,49.99
2026-04-15 05:48:52,0.96,1.13,1.6,0.6,227.5,2.3,49.99
2026-04-15 05:48:58,0.96,1.13,1.6,0.6,227.7,2.3,49.99
2026-04-15 05:49:03,0.96,1.13,1.6,0.6,227.8,2.3,49.99
2026-04-15 05:49:08,0.96,1.14,1.6,0.6,227.8,2.3,50.0
2026-04-15 05:49:13,0.96,1.13,1.6,0.6,227.7,2.3,50.01
2026-04-15 05:49:18,0.96,1.14,1.6,0.6,227.7,2.3,50.01
2026-04-15 05:49:24,0.96,1.14,1.6,0.6,227.7,2.3,50.01
2026-04-15 05:49:29,0.96,1.13,1.6,0.6,227.7,2.3,50.01
2026-04-15 05:49:34,0.96,1.14,1.6,0.6,227.8,2.3,50.0
2026-04-15 05:49:39,0.96,1.14,1.6,0.599,227.8,2.3,50.0
2026-04-15 05:49:45,0.96,1.13,1.6,0.6,227.8,2.3,50.0
2026-04-15 05:49:50,0.96,1.14,1.61,0.599,227.9,2.3,49.99
2026-04-15 05:49:55,0.96,1.14,1.6,0.6,228.0,2.3,49.99
2026-04-15 05:50:00,0.96,1.15,1.6,0.599,227.9,2.3,49.99
2026-04-15 05:50:05,0.96,1.14,1.6,0.6,227.9,2.3,50.0
2026-04-15 05:50:11,0.96,1.13,1.6,0.6,227.8,2.3,50.0
2026-04-15 05:50:16,0.96,1.14,1.6,0.599,228.0,2.3,50.0
2026-04-15 05:50:21,0.96,1.14,1.6,0.6,227.9,2.3,50.0
2026-04-15 05:50:26,0.96,1.13,1.6,0.6,227.9,2.3,50.01
2026-04-15 05:50:31,0.96,1.14,1.6,0.6,227.9,2.3,50.01
2026-04-15 05:50:37,0.96,1.13,1.6,0.6,227.7,2.3,50.01
2026-04-15 05:50:42,0.96,1.14,1.6,0.6,227.9,2.3,50.01
2026-04-15 05:50:47,0.96,1.14,1.6,0.6,227.8,2.3,50.02
2026-04-15 05:50:52,0.96,1.13,1.6,0.6,227.8,2.3,50.02
2026-04-15 05:50:58,0.96,1.14,1.6,0.6,227.8,2.3,50.02
2026-04-15 05:51:03,0.96,1.14,1.6,0.6,227.8,2.3,50.01
2026-04-15 05:51:08,0.96,1.14,1.59,0.599,227.7,2.3,50.01
2026-04-15 05:51:13,0.96,1.13,1.6,0.599,227.8,2.3,50.0
2026-04-15 05:51:18,0.96,1.14,1.6,0.599,227.8,2.3,50.0
2026-04-15 05:51:24,0.96,1.14,1.6,0.6,227.8,2.3,50.0
2026-04-15 05:51:29,0.96,1.14,1.6,0.6,227.7,2.3,50.01
2026-04-15 05:51:34,0.96,1.14,1.6,0.6,227.9,2.3,50.01
2026-04-15 05:51:39,0.96,1.14,1.6,0.6,227.8,2.3,50.02
2026-04-15 05:51:45,0.96,1.14,1.6,0.6,227.9,2.3,50.02
2026-04-15 05:51:50,0.96,1.13,1.6,0.6,227.9,2.3,50.03
2026-04-15 05:51:55,0.96,1.14,1.6,0.6,228.0,2.3,50.03
2026-04-15 05:52:00,0.96,1.14,1.6,0.6,227.9,2.3,50.03
2026-04-15 05:52:05,0.96,1.13,1.6,0.6,227.7,2.3,50.02
2026-04-15 05:52:11,0.96,1.13,1.59,0.601,227.7,2.3,50.02
2026-04-15 05:52:16,0.96,1.14,1.6,0.6,227.8,2.3,50.01
2026-04-15 05:52:21,0.96,1.13,1.6,0.6,227.8,2.3,50.0
2026-04-15 05:52:26,0.96,1.14,1.6,0.6,227.8,2.3,50.04
2026-04-15 05:52:31,0.96,1.14,1.6,0.6,227.9,2.3,50.06
2026-04-15 05:52:37,0.96,1.13,1.6,0.601,228.0,2.3,50.06
2026-04-15 05:52:42,0.96,1.14,1.6,0.6,228.0,2.3,50.05
2026-04-15 05:52:47,0.96,1.14,1.6,0.6,228.0,2.3,50.05
2026-04-15 05:52:52,0.96,1.14,1.6,0.6,227.9,2.3,50.03
2026-04-15 05:52:58,0.96,1.14,1.6,0.6,227.8,2.3,50.03
2026-04-15 05:53:03,0.96,1.13,1.59,0.601,227.8,2.3,50.02
2026-04-15 05:53:08,0.96,1.13,1.6,0.6,227.7,2.3,50.02
2026-04-15 05:53:13,0.96,1.13,1.59,0.6,227.6,2.3,50.03
2026-04-15 05:53:18,0.96,1.13,1.59,0.601,227.7,2.3,50.03
2026-04-15 05:53:24,0.96,1.13,1.59,0.6,227.6,2.3,50.02
2026-04-15 05:53:29,0.96,1.13,1.6,0.6,227.7,2.3,50.03
2026-04-15 05:53:34,0.96,1.13,1.59,0.601,227.7,2.3,50.03
2026-04-15 05:53:39,0.96,1.13,1.59,0.6,227.7,2.3,50.03
2026-04-15 05:53:45,0.96,1.13,1.59,0.6,227.6,2.3,50.03
2026-04-15 05:53:50,0.96,1.13,1.59,0.6,227.6,2.3,50.03
2026-04-15 05:53:55,0.96,1.13,1.6,0.599,227.6,2.3,50.02
2026-04-15 05:54:00,0.96,1.13,1.6,0.6,227.8,2.3,50.03
2026-04-15 05:54:05,0.96,1.13,1.6,0.599,227.8,2.3,50.07
2026-04-15 05:54:11,0.96,1.13,1.6,0.599,227.6,2.3,50.06
2026-04-15 05:54:16,0.96,1.13,1.6,0.6,227.8,2.3,50.05
2026-04-15 05:54:21,0.96,1.13,1.6,0.599,227.7,2.3,50.05
2026-04-15 05:54:26,0.96,1.13,1.6,0.6,227.7,2.3,50.05
2026-04-15 05:54:31,0.96,1.13,1.6,0.599,227.7,2.3,50.05
2026-04-15 05:54:37,0.96,1.14,1.6,0.6,227.7,2.3,50.05
2026-04-15 05:54:42,0.96,1.13,1.6,0.6,227.7,2.3,50.05
2026-04-15 05:54:47,0.96,1.13,1.6,0.6,227.6,2.3,50.07
2026-04-15 05:54:52,0.96,1.13,1.6,0.6,227.6,2.3,50.07
2026-04-15 05:54:58,0.96,1.13,1.6,0.6,227.8,2.3,50.06
2026-04-15 05:55:03,0.96,1.14,1.6,0.6,227.7,2.3,50.07
2026-04-15 05:55:08,0.96,1.14,1.6,0.599,227.6,2.3,50.06
2026-04-15 05:55:13,0.96,1.13,1.6,0.599,227.7,2.3,50.06
2026-04-15 05:55:18,0.96,1.13,1.6,0.599,227.6,2.3,50.04
2026-04-15 05:55:24,0.91,1.32,1.71,0.531,227.6,2.5,50.04
2026-04-15 05:55:29,0.89,1.3,1.68,0.531,227.6,2.4,50.04
2026-04-15 05:55:34,0.89,1.29,1.68,0.53,227.6,2.4,50.04
2026-04-15 05:55:39,0.88,1.29,1.67,0.529,227.6,2.4,50.03
2026-04-15 05:55:45,0.88,1.29,1.67,0.528,227.6,2.4,50.03
2026-04-15 05:55:50,0.88,1.29,1.67,0.528,227.6,2.4,50.03
2026-04-15 05:55:55,0.88,1.29,1.66,0.528,227.6,2.4,50.04
2026-04-15 05:56:00,0.33,0.44,0.68,0.483,227.8,1.0,50.04
2026-04-15 05:56:05,0.32,0.44,0.67,0.484,227.7,1.0,50.03
2026-04-15 05:56:11,0.32,0.43,0.67,0.483,227.7,1.0,50.04
2026-04-15 05:56:16,0.32,0.43,0.67,0.484,227.8,1.0,50.05
2026-04-15 05:56:21,0.33,0.44,0.67,0.484,227.8,1.0,50.05
2026-04-15 05:56:26,0.32,0.43,0.66,0.485,227.6,1.0,50.04
2026-04-15 05:56:31,0.32,0.44,0.67,0.484,227.5,1.0,50.03
2026-04-15 05:56:37,0.32,0.43,0.67,0.485,227.6,1.0,50.04
2026-04-15 05:56:42,0.32,0.43,0.67,0.483,227.6,1.0,50.05
2026-04-15 05:56:47,0.32,0.44,0.67,0.483,227.7,1.0,50.03
2026-04-15 05:56:52,0.32,0.43,0.67,0.484,227.7,1.0,50.03
2026-04-15 05:56:58,0.32,0.44,0.67,0.483,227.7,1.0,50.03
2026-04-15 05:57:03,0.33,0.44,0.67,0.484,227.8,1.0,50.04
2026-04-15 05:57:08,0.32,0.44,0.67,0.485,227.5,1.0,50.03
2026-04-15 05:57:13,0.33,0.44,0.67,0.484,227.8,1.0,50.03
2026-04-15 05:57:18,0.33,0.44,0.67,0.484,227.7,1.0,50.03
2026-04-15 05:57:24,0.32,0.43,0.67,0.486,227.7,1.0,50.03
2026-04-15 05:57:29,0.33,0.44,0.67,0.485,227.7,1.0,50.03
2026-04-15 05:57:34,0.33,0.44,0.67,0.485,227.8,1.0,50.04
2026-04-15 05:57:39,0.33,0.44,0.67,0.485,227.8,1.0,50.03
2026-04-15 05:57:44,0.33,0.44,0.67,0.486,227.8,1.0,50.03
2026-04-15 05:57:50,0.33,0.44,0.67,0.487,227.7,1.0,50.03
2026-04-15 05:57:55,0.33,0.44,0.68,0.486,227.7,1.0,50.04
2026-04-15 05:58:00,0.33,0.45,0.68,0.484,227.8,1.0,50.03
2026-04-15 05:58:05,0.33,0.44,0.67,0.486,227.8,1.0,50.04
2026-04-15 05:58:11,0.33,0.43,0.67,0.489,227.7,1.0,50.03
2026-04-15 05:58:16,0.33,0.44,0.68,0.49,227.6,1.0,50.03
2026-04-15 05:58:21,0.33,0.44,0.67,0.489,227.8,1.0,50.04
2026-04-15 05:58:26,0.33,0.44,0.68,0.489,227.7,1.0,50.04
2026-04-15 05:58:31,0.33,0.44,0.68,0.489,227.7,1.0,50.04
2026-04-15 05:58:37,0.33,0.44,0.67,0.489,227.8,1.0,50.03
2026-04-15 05:58:42,0.33,0.44,0.68,0.488,227.7,1.0,50.03
2026-04-15 05:58:47,0.33,0.44,0.67,0.49,227.8,1.0,50.04
2026-04-15 05:58:52,0.33,0.44,0.68,0.489,227.5,1.0,50.0
2026-04-15 05:58:58,0.33,0.44,0.68,0.488,227.5,1.0,49.97
2026-04-15 05:59:03,0.33,0.44,0.68,0.49,227.4,1.0,49.97
2026-04-15 05:59:08,0.33,0.44,0.68,0.49,227.5,1.0,49.98
2026-04-15 05:59:13,0.33,0.44,0.68,0.491,227.4,1.0,49.97
2026-04-15 05:59:18,0.33,0.44,0.67,0.489,227.5,1.0,49.96
2026-04-15 05:59:24,0.33,0.44,0.68,0.488,227.3,1.0,49.96
2026-04-15 05:59:29,0.33,0.44,0.68,0.49,227.3,1.0,49.96
2026-04-15 05:59:34,0.33,0.44,0.68,0.49,227.4,1.0,49.95
2026-04-15 05:59:39,0.33,0.44,0.68,0.489,227.5,1.0,49.95
2026-04-15 05:59:45,0.33,0.44,0.68,0.489,227.4,1.0,49.93
2026-04-15 05:59:50,0.33,0.44,0.68,0.488,227.5,1.0,49.94
2026-04-15 05:59:55,0.33,0.44,0.68,0.489,227.4,1.0,49.94
2026-04-15 06:00:00,0.33,0.45,0.69,0.485,227.4,1.0,49.93
2026-04-15 06:00:05,0.33,0.45,0.69,0.484,227.5,1.0,49.93
2026-04-15 06:00:11,0.34,0.45,0.69,0.485,227.5,1.0,49.94
2026-04-15 06:00:16,0.34,0.46,0.71,0.482,227.5,1.0,49.94
2026-04-15 06:00:21,0.34,0.46,0.71,0.483,227.4,1.0,49.94
2026-04-15 06:00:26,0.35,0.46,0.71,0.484,227.4,1.0,49.94
2026-04-15 06:00:32,0.34,0.46,0.71,0.483,227.4,1.0,49.94
2026-04-15 06:00:37,0.34,0.46,0.71,0.482,227.5,1.0,49.94
2026-04-15 06:00:42,0.34,0.46,0.71,0.482,227.4,1.0,49.94
2026-04-15 06:00:47,0.34,0.47,0.71,0.482,227.4,1.0,49.94
2026-04-15 06:00:52,0.34,0.47,0.71,0.482,227.5,1.0,49.95
2026-04-15 06:00:58,0.34,0.46,0.71,0.484,227.5,1.0,49.95
2026-04-15 06:01:03,0.35,0.47,0.72,0.482,227.4,1.1,49.95
2026-04-15 06:01:08,0.34,0.46,0.7,0.482,227.4,1.0,49.95
2026-04-15 06:01:13,0.41,0.3,0.63,0.653,227.5,0.9,49.95
2026-04-15 06:01:18,0.4,0.29,0.61,0.667,227.4,0.9,49.95
2026-04-15 06:01:24,0.41,0.29,0.61,0.666,227.5,0.9,49.96
2026-04-15 06:01:29,0.41,0.29,0.61,0.669,227.3,0.9,49.96
2026-04-15 06:01:34,0.41,0.29,0.61,0.667,227.5,0.9,49.96
2026-04-15 06:01:39,0.41,0.29,0.61,0.667,227.5,0.9,49.97
2026-04-15 06:01:45,0.4,0.28,0.6,0.67,227.5,0.9,49.97
2026-04-15 06:01:50,0.41,0.29,0.61,0.667,227.4,0.9,49.96
2026-04-15 06:01:55,0.4,0.28,0.6,0.67,227.5,0.9,49.97
2026-04-15 06:02:00,0.41,0.29,0.61,0.666,227.6,0.9,49.97
2026-04-15 06:02:05,0.4,0.28,0.61,0.667,227.5,0.9,49.98
2026-04-15 06:02:11,0.4,0.28,0.6,0.669,227.4,0.9,49.98
2026-04-15 06:02:16,0.4,0.29,0.61,0.667,227.5,0.9,49.97
2026-04-15 06:02:21,0.41,0.29,0.61,0.667,227.5,0.9,49.98
2026-04-15 06:02:26,0.4,0.28,0.6,0.67,227.6,0.9,49.98
2026-04-15 06:02:32,0.4,0.28,0.6,0.67,227.6,0.9,49.98
2026-04-15 06:02:37,0.41,0.28,0.61,0.668,227.4,0.9,49.99
2026-04-15 06:02:43,0.4,0.28,0.6,0.669,227.4,0.9,49.99
2026-04-15 06:02:49,0.4,0.28,0.6,0.667,227.6,0.9,49.99
2026-04-15 06:02:54,0.4,0.28,0.6,0.67,227.5,0.9,50.0
2026-04-15 06:03:00,0.41,0.3,0.61,0.666,227.7,0.9,50.0
2026-04-15 06:03:05,0.4,0.28,0.6,0.668,227.6,0.9,50.01
2026-04-15 06:03:10,0.4,0.28,0.6,0.671,227.6,0.9,50.01
2026-04-15 06:03:15,0.4,0.28,0.6,0.669,227.6,0.9,50.01
2026-04-15 06:03:20,0.4,0.28,0.6,0.669,227.6,0.9,50.01
2026-04-15 06:03:26,0.4,0.28,0.6,0.667,227.6,0.9,50.01
2026-04-15 06:03:31,0.4,0.28,0.6,0.668,227.4,0.9,50.0
2026-04-15 06:03:36,0.4,0.28,0.6,0.668,227.4,0.9,50.0
2026-04-15 06:03:41,0.4,0.28,0.61,0.668,227.5,0.9,50.0
2026-04-15 06:03:46,0.4,0.28,0.61,0.667,227.3,0.9,50.0
2026-04-15 06:03:52,0.4,0.28,0.6,0.67,227.3,0.9,50.0
2026-04-15 06:03:57,0.4,0.28,0.6,0.669,227.3,0.9,50.0
2026-04-15 06:04:02,0.4,0.28,0.6,0.669,227.3,0.9,50.0
2026-04-15 06:04:07,0.4,0.28,0.6,0.67,227.3,0.9,50.0
2026-04-15 06:04:13,0.4,0.28,0.6,0.67,227.3,0.9,50.0
2026-04-15 06:04:18,0.41,0.28,0.61,0.668,227.3,0.9,49.99
2026-04-15 06:04:23,0.4,0.28,0.6,0.67,227.2,0.9,49.98
2026-04-15 06:04:28,0.4,0.28,0.6,0.669,227.3,0.9,49.99
2026-04-15 06:04:33,0.4,0.28,0.6,0.672,227.4,0.9,50.0
2026-04-15 06:04:39,0.61,0.63,1.15,0.528,227.3,1.7,50.01
2026-04-15 06:04:44,0.4,0.28,0.6,0.67,227.5,0.9,50.01
2026-04-15 06:04:49,0.4,0.28,0.6,0.67,227.2,0.9,50.01
2026-04-15 06:04:54,0.4,0.28,0.6,0.67,227.4,0.9,50.01
2026-04-15 06:05:00,0.4,0.28,0.6,0.668,227.2,0.9,50.0
2026-04-15 06:05:05,0.4,0.28,0.6,0.67,227.3,0.9,50.01
2026-04-15 06:05:10,0.4,0.28,0.6,0.669,227.2,0.9,50.01
2026-04-15 06:05:15,0.4,0.28,0.6,0.669,227.3,0.9,50.01
2026-04-15 06:05:31,0.41,0.29,0.61,0.666,227.3,0.9,49.99
2026-04-15 06:05:36,0.41,0.29,0.61,0.666,227.2,0.9,49.99
2026-04-15 06:05:41,0.4,0.28,0.6,0.669,227.3,0.9,49.98
2026-04-15 06:05:46,0.4,0.28,0.6,0.669,227.2,0.9,49.98
2026-04-15 06:05:51,0.4,0.28,0.61,0.667,227.1,0.9,49.99
2026-04-15 06:05:57,0.4,0.28,0.6,0.668,227.3,0.9,49.98
2026-04-15 06:06:02,0.49,0.29,0.72,0.689,227.2,1.1,49.98
2026-04-15 06:06:07,0.46,0.25,0.65,0.713,227.2,1.0,49.98
2026-04-15 06:06:12,0.46,0.25,0.65,0.713,227.0,1.0,49.97
2026-04-15 06:06:18,0.46,0.25,0.65,0.713,227.2,1.0,49.97
2026-04-15 06:06:23,0.46,0.25,0.65,0.714,227.1,1.0,49.97
2026-04-15 06:06:29,0.46,0.25,0.65,0.714,227.0,1.0,49.97
2026-04-15 06:06:34,0.46,0.25,0.65,0.714,227.2,1.0,49.97
2026-04-15 06:06:39,0.46,0.25,0.65,0.713,227.2,1.0,49.97
2026-04-15 06:06:45,0.46,0.25,0.64,0.716,227.2,0.9,49.97
2026-04-15 06:06:50,0.46,0.25,0.65,0.712,227.2,1.0,49.98
2026-04-15 06:06:55,0.46,0.25,0.65,0.712,227.2,1.0,49.98
2026-04-15 06:07:00,0.46,0.25,0.65,0.714,227.3,1.0,49.99
2026-04-15 06:07:06,0.46,0.25,0.65,0.713,227.2,1.0,50.0
2026-04-15 06:07:11,0.46,0.25,0.65,0.714,227.3,1.0,50.0
2026-04-15 06:07:16,0.46,0.25,0.65,0.713,227.1,1.0,50.0
2026-04-15 06:07:21,0.46,0.25,0.65,0.713,227.2,1.0,50.0
2026-04-15 06:07:26,0.46,0.24,0.64,0.716,227.1,0.9,49.99
2026-04-15 06:07:32,0.4,0.28,0.6,0.667,226.9,0.9,49.98
2026-04-15 06:07:37,0.41,0.29,0.61,0.669,227.1,0.9,49.98
2026-04-15 06:07:42,0.4,0.28,0.6,0.67,227.1,0.9,49.98
2026-04-15 06:07:47,0.4,0.28,0.61,0.667,227.1,0.9,49.98
2026-04-15 06:07:53,0.4,0.29,0.61,0.667,227.2,0.9,49.99
2026-04-15 06:07:58,0.4,0.28,0.6,0.669,227.2,0.9,50.0
2026-04-15 06:08:03,0.4,0.28,0.6,0.667,227.3,0.9,50.03
2026-04-15 06:08:08,0.4,0.28,0.6,0.668,227.1,0.9,50.02
2026-04-15 06:08:13,0.4,0.28,0.6,0.668,227.4,0.9,50.01
2026-04-15 06:08:19,0.4,0.28,0.61,0.667,227.3,0.9,50.02
2026-04-15 06:08:24,0.4,0.28,0.6,0.669,227.4,0.9,50.02
2026-04-15 06:08:29,0.4,0.28,0.6,0.669,227.2,0.9,50.02
2026-04-15 06:08:34,0.4,0.28,0.6,0.668,227.4,0.9,50.02
2026-04-15 06:08:39,0.4,0.28,0.6,0.671,227.5,0.9,50.02
2026-04-15 06:08:45,0.4,0.28,0.6,0.669,227.3,0.9,50.02
2026-04-15 06:08:50,0.4,0.29,0.61,0.667,227.3,0.9,50.02
2026-04-15 06:08:55,0.4,0.28,0.6,0.673,227.7,0.9,50.08
2026-04-15 06:09:00,0.41,0.29,0.61,0.666,227.5,0.9,50.09
2026-04-15 06:09:06,0.4,0.28,0.6,0.669,227.6,0.9,50.08
2026-04-15 06:09:11,0.4,0.28,0.61,0.667,227.5,0.9,50.08
2026-04-15 06:09:16,0.4,0.28,0.6,0.67,227.6,0.9,50.08
2026-04-15 06:09:21,0.4,0.28,0.6,0.668,227.6,0.9,50.08
2026-04-15 06:09:26,0.4,0.28,0.6,0.671,227.5,0.9,50.08
2026-04-15 06:09:32,0.4,0.28,0.6,0.668,227.4,0.9,50.08
2026-04-15 06:09:37,0.4,0.28,0.6,0.671,227.4,0.9,50.08
2026-04-15 06:09:42,0.4,0.28,0.6,0.669,227.5,0.9,50.08
2026-04-15 06:09:47,0.4,0.28,0.6,0.668,227.5,0.9,50.09
2026-04-15 06:09:52,0.4,0.28,0.6,0.67,227.5,0.9,50.08
2026-04-15 06:09:58,0.4,0.28,0.6,0.668,227.6,0.9,50.08
2026-04-15 06:10:03,0.4,0.28,0.6,0.668,227.4,0.9,50.08
2026-04-15 06:10:08,0.4,0.28,0.6,0.669,227.4,0.9,50.08
2026-04-15 06:10:13,0.4,0.28,0.61,0.668,227.4,0.9,50.08
2026-04-15 06:10:19,0.4,0.28,0.6,0.669,227.3,0.9,50.07
2026-04-15 06:10:24,0.4,0.28,0.6,0.669,227.3,0.9,50.07
2026-04-15 06:10:29,0.4,0.28,0.6,0.669,227.4,0.9,50.07
2026-04-15 06:10:34,0.4,0.28,0.6,0.67,227.2,0.9,50.07
2026-04-15 06:10:39,0.4,0.28,0.6,0.668,227.3,0.9,50.07
2026-04-15 06:10:45,0.4,0.28,0.6,0.669,227.2,0.9,50.07
2026-04-15 06:10:50,0.4,0.28,0.6,0.671,227.1,0.9,50.07
2026-04-15 06:10:55,0.4,0.28,0.6,0.67,227.2,0.9,50.06
2026-04-15 06:11:00,0.4,0.28,0.6,0.669,227.2,0.9,50.07
2026-04-15 06:11:05,0.4,0.28,0.6,0.669,227.1,0.9,50.07
2026-04-15 06:11:11,0.4,0.28,0.6,0.67,227.2,0.9,50.06
2026-04-15 06:11:16,0.4,0.28,0.6,0.671,227.1,0.9,50.06
2026-04-15 06:11:21,0.4,0.28,0.6,0.669,227.1,0.9,50.06
2026-04-15 06:11:26,0.4,0.29,0.61,0.667,227.1,0.9,50.06
2026-04-15 06:11:32,0.4,0.28,0.6,0.669,227.0,0.9,50.06
2026-04-15 06:11:37,0.41,0.29,0.61,0.668,227.2,0.9,50.07
2026-04-15 06:11:42,0.4,0.28,0.6,0.67,227.1,0.9,50.07
2026-04-15 06:11:47,0.4,0.28,0.6,0.67,226.9,0.9,50.07
2026-04-15 06:11:52,0.4,0.28,0.6,0.669,227.0,0.9,50.07
2026-04-15 06:11:58,0.4,0.28,0.61,0.668,227.0,0.9,50.07
2026-04-15 06:12:03,0.4,0.28,0.6,0.671,227.0,0.9,50.06
2026-04-15 06:12:08,0.4,0.28,0.6,0.669,226.9,0.9,50.07
2026-04-15 06:12:13,0.41,0.28,0.6,0.67,227.0,0.9,50.07
2026-04-15 06:12:18,0.41,0.29,0.62,0.669,227.0,0.9,50.08
2026-04-15 06:12:24,0.4,0.28,0.61,0.668,227.1,0.9,50.07
2026-04-15 06:12:29,0.4,0.28,0.6,0.672,227.1,0.9,50.07
2026-04-15 06:12:34,0.4,0.28,0.61,0.669,227.1,0.9,50.07
2026-04-15 06:12:39,0.4,0.28,0.6,0.67,227.1,0.9,50.06
2026-04-15 06:12:45,0.4,0.28,0.6,0.671,227.1,0.9,50.07
2026-04-15 06:12:50,0.4,0.28,0.6,0.67,226.9,0.9,50.07
2026-04-15 06:12:55,0.4,0.28,0.6,0.669,226.8,0.9,50.07
2026-04-15 06:13:00,0.4,0.29,0.6,0.669,226.9,0.9,50.08
2026-04-15 06:13:05,0.4,0.28,0.6,0.669,226.9,0.9,50.07
